ISONE Hourly Real-Time Locational Marginal Prices ($/megawatt) for Hubs
Hourly real-time locational marginal prices for ISO-NE
Source: EIA collected from ISONE
UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Internal Hub LMP,Internal Hub (Congestion),Internal Hub (Energy),Internal Hub (Loss)
2022-01-10 08:00:00,2022-01-10 02:00:00,2022-01-10 03:00:00,2022-01-10,3,49.35,0.69,48.17,0.49
2022-01-10 09:00:00,2022-01-10 03:00:00,2022-01-10 04:00:00,2022-01-10,4,42.68,0.15,42.12,0.41
2022-01-10 10:00:00,2022-01-10 04:00:00,2022-01-10 05:00:00,2022-01-10,5,58.93,0.19,58.22,0.52
2022-01-10 11:00:00,2022-01-10 05:00:00,2022-01-10 06:00:00,2022-01-10,6,30.91,0.07,30.59,0.25
2022-01-10 13:00:00,2022-01-10 07:00:00,2022-01-10 08:00:00,2022-01-10,8,99.61,1.46,97.25,0.9
2022-01-10 14:00:00,2022-01-10 08:00:00,2022-01-10 09:00:00,2022-01-10,9,95.37,0.82,93.73,0.82
2022-01-10 15:00:00,2022-01-10 09:00:00,2022-01-10 10:00:00,2022-01-10,10,81.01,0.11,80.26,0.64
2022-01-10 16:00:00,2022-01-10 10:00:00,2022-01-10 11:00:00,2022-01-10,11,130.67,0.0,129.66,1.01
2022-01-10 17:00:00,2022-01-10 11:00:00,2022-01-10 12:00:00,2022-01-10,12,129.34,0.0,128.37,0.97
2022-01-10 18:00:00,2022-01-10 12:00:00,2022-01-10 13:00:00,2022-01-10,13,117.62,0.0,116.72,0.9
2022-01-10 19:00:00,2022-01-10 13:00:00,2022-01-10 14:00:00,2022-01-10,14,121.01,0.0,120.06,0.95
2022-01-10 20:00:00,2022-01-10 14:00:00,2022-01-10 15:00:00,2022-01-10,15,111.07,0.0,110.21,0.86
2022-01-10 21:00:00,2022-01-10 15:00:00,2022-01-10 16:00:00,2022-01-10,16,128.47,0.0,127.42,1.05
2022-01-10 23:00:00,2022-01-10 17:00:00,2022-01-10 18:00:00,2022-01-10,18,188.57,0.0,187.04,1.53
2022-01-11 00:00:00,2022-01-10 18:00:00,2022-01-10 19:00:00,2022-01-10,19,172.22,0.0,170.81,1.41
2022-01-11 01:00:00,2022-01-10 19:00:00,2022-01-10 20:00:00,2022-01-10,20,148.31,0.0,147.12,1.19
2022-01-11 02:00:00,2022-01-10 20:00:00,2022-01-10 21:00:00,2022-01-10,21,143.19,0.0,142.15,1.04
2022-01-11 03:00:00,2022-01-10 21:00:00,2022-01-10 22:00:00,2022-01-10,22,175.93,0.0,174.88,1.05
2022-01-11 04:00:00,2022-01-10 22:00:00,2022-01-10 23:00:00,2022-01-10,23,152.17,0.0,151.36,0.81
2022-01-11 05:00:00,2022-01-10 23:00:00,2022-01-11 00:00:00,2022-01-10,24,139.28,0.0,138.4,0.88
2022-01-11 06:00:00,2022-01-11 00:00:00,2022-01-11 01:00:00,2022-01-11,1,138.08,0.0,137.12,0.96
2022-01-11 07:00:00,2022-01-11 01:00:00,2022-01-11 02:00:00,2022-01-11,2,131.22,0.0,130.28,0.94
2022-01-11 09:00:00,2022-01-11 03:00:00,2022-01-11 04:00:00,2022-01-11,4,124.29,0.0,123.35,0.94
2022-01-11 10:00:00,2022-01-11 04:00:00,2022-01-11 05:00:00,2022-01-11,5,126.08,0.0,125.06,1.02
2022-01-11 11:00:00,2022-01-11 05:00:00,2022-01-11 06:00:00,2022-01-11,6,134.18,0.0,133.17,1.01
2022-01-11 12:00:00,2022-01-11 06:00:00,2022-01-11 07:00:00,2022-01-11,7,135.35,0.0,134.44,0.91
2022-01-11 13:00:00,2022-01-11 07:00:00,2022-01-11 08:00:00,2022-01-11,8,181.09,0.0,179.97,1.12
2022-01-11 14:00:00,2022-01-11 08:00:00,2022-01-11 09:00:00,2022-01-11,9,159.8,0.0,158.86,0.94
2022-01-11 15:00:00,2022-01-11 09:00:00,2022-01-11 10:00:00,2022-01-11,10,173.66,0.0,172.79,0.87
2022-01-11 16:00:00,2022-01-11 10:00:00,2022-01-11 11:00:00,2022-01-11,11,148.31,0.0,147.8,0.51
2022-01-11 17:00:00,2022-01-11 11:00:00,2022-01-11 12:00:00,2022-01-11,12,147.31,0.0,146.94,0.37
2022-01-11 18:00:00,2022-01-11 12:00:00,2022-01-11 13:00:00,2022-01-11,13,152.42,0.0,152.02,0.4
2022-01-11 19:00:00,2022-01-11 13:00:00,2022-01-11 14:00:00,2022-01-11,14,162.33,0.0,161.77,0.56
2022-01-11 20:00:00,2022-01-11 14:00:00,2022-01-11 15:00:00,2022-01-11,15,208.03,0.0,207.05,0.98
2022-01-11 21:00:00,2022-01-11 15:00:00,2022-01-11 16:00:00,2022-01-11,16,227.9,0.0,226.66,1.24
2022-01-11 22:00:00,2022-01-11 16:00:00,2022-01-11 17:00:00,2022-01-11,17,201.8,0.0,200.49,1.31
2022-01-11 23:00:00,2022-01-11 17:00:00,2022-01-11 18:00:00,2022-01-11,18,179.94,0.0,178.93,1.01
2022-01-12 00:00:00,2022-01-11 18:00:00,2022-01-11 19:00:00,2022-01-11,19,229.92,0.0,228.39,1.53
2022-01-12 01:00:00,2022-01-11 19:00:00,2022-01-11 20:00:00,2022-01-11,20,164.6,0.0,163.49,1.11
2022-01-12 02:00:00,2022-01-11 20:00:00,2022-01-11 21:00:00,2022-01-11,21,161.5,0.0,160.61,0.89
2022-01-12 03:00:00,2022-01-11 21:00:00,2022-01-11 22:00:00,2022-01-11,22,155.12,0.0,154.44,0.68
2022-01-12 04:00:00,2022-01-11 22:00:00,2022-01-11 23:00:00,2022-01-11,23,145.5,0.0,145.15,0.35
2022-01-12 05:00:00,2022-01-11 23:00:00,2022-01-12 00:00:00,2022-01-11,24,147.13,0.0,146.76,0.37
2022-01-12 06:00:00,2022-01-12 00:00:00,2022-01-12 01:00:00,2022-01-12,1,157.15,0.0,156.63,0.52
2022-01-12 07:00:00,2022-01-12 01:00:00,2022-01-12 02:00:00,2022-01-12,2,195.01,0.0,194.39,0.62
2022-01-12 08:00:00,2022-01-12 02:00:00,2022-01-12 03:00:00,2022-01-12,3,185.45,0.0,184.8,0.65
2022-01-12 09:00:00,2022-01-12 03:00:00,2022-01-12 04:00:00,2022-01-12,4,167.81,0.0,167.21,0.6
2022-01-12 10:00:00,2022-01-12 04:00:00,2022-01-12 05:00:00,2022-01-12,5,180.83,0.0,180.14,0.69
2022-01-12 11:00:00,2022-01-12 05:00:00,2022-01-12 06:00:00,2022-01-12,6,166.29,0.11,165.36,0.82
2022-01-12 12:00:00,2022-01-12 06:00:00,2022-01-12 07:00:00,2022-01-12,7,217.85,0.24,216.36,1.25
2022-01-12 13:00:00,2022-01-12 07:00:00,2022-01-12 08:00:00,2022-01-12,8,220.25,0.05,218.71,1.49
2022-01-12 14:00:00,2022-01-12 08:00:00,2022-01-12 09:00:00,2022-01-12,9,204.75,0.21,202.98,1.56
2022-01-12 15:00:00,2022-01-12 09:00:00,2022-01-12 10:00:00,2022-01-12,10,178.57,0.2,177.31,1.06
2022-01-12 16:00:00,2022-01-12 10:00:00,2022-01-12 11:00:00,2022-01-12,11,161.71,0.13,161.01,0.57
2022-01-12 17:00:00,2022-01-12 11:00:00,2022-01-12 12:00:00,2022-01-12,12,135.36,0.07,134.99,0.3
2022-01-12 18:00:00,2022-01-12 12:00:00,2022-01-12 13:00:00,2022-01-12,13,131.04,0.04,130.84,0.16
2022-01-12 19:00:00,2022-01-12 13:00:00,2022-01-12 14:00:00,2022-01-12,14,129.95,0.0,129.87,0.08
2022-01-12 20:00:00,2022-01-12 14:00:00,2022-01-12 15:00:00,2022-01-12,15,154.61,0.0,154.29,0.32
2022-01-12 21:00:00,2022-01-12 15:00:00,2022-01-12 16:00:00,2022-01-12,16,172.54,0.0,171.92,0.62
2022-01-12 22:00:00,2022-01-12 16:00:00,2022-01-12 17:00:00,2022-01-12,17,225.72,0.0,224.62,1.1
2022-01-13 00:00:00,2022-01-12 18:00:00,2022-01-12 19:00:00,2022-01-12,19,300.22,0.0,298.52,1.7
2022-01-13 01:00:00,2022-01-12 19:00:00,2022-01-12 20:00:00,2022-01-12,20,224.86,0.0,223.49,1.37
2022-01-13 02:00:00,2022-01-12 20:00:00,2022-01-12 21:00:00,2022-01-12,21,208.98,0.0,207.96,1.02
2022-01-13 03:00:00,2022-01-12 21:00:00,2022-01-12 22:00:00,2022-01-12,22,208.77,0.0,207.76,1.01
2022-01-13 04:00:00,2022-01-12 22:00:00,2022-01-12 23:00:00,2022-01-12,23,197.09,0.0,196.25,0.84
2022-01-13 05:00:00,2022-01-12 23:00:00,2022-01-13 00:00:00,2022-01-12,24,174.2,0.0,173.6,0.6
2022-01-13 06:00:00,2022-01-13 00:00:00,2022-01-13 01:00:00,2022-01-13,1,123.9,0.0,123.54,0.36
2022-01-13 07:00:00,2022-01-13 01:00:00,2022-01-13 02:00:00,2022-01-13,2,154.86,0.0,154.38,0.48
2022-01-13 08:00:00,2022-01-13 02:00:00,2022-01-13 03:00:00,2022-01-13,3,153.81,0.0,153.32,0.49
2022-01-13 09:00:00,2022-01-13 03:00:00,2022-01-13 04:00:00,2022-01-13,4,158.97,0.0,158.32,0.65
2022-01-13 10:00:00,2022-01-13 04:00:00,2022-01-13 05:00:00,2022-01-13,5,148.33,0.0,147.72,0.61
2022-01-13 11:00:00,2022-01-13 05:00:00,2022-01-13 06:00:00,2022-01-13,6,140.03,0.0,139.35,0.68
2022-01-13 12:00:00,2022-01-13 06:00:00,2022-01-13 07:00:00,2022-01-13,7,183.54,0.0,182.63,0.91
2022-01-13 13:00:00,2022-01-13 07:00:00,2022-01-13 08:00:00,2022-01-13,8,240.09,0.0,239.03,1.06
2022-01-13 14:00:00,2022-01-13 08:00:00,2022-01-13 09:00:00,2022-01-13,9,210.33,0.0,209.47,0.86
2022-01-13 15:00:00,2022-01-13 09:00:00,2022-01-13 10:00:00,2022-01-13,10,162.3,0.0,161.91,0.39
2022-01-13 16:00:00,2022-01-13 10:00:00,2022-01-13 11:00:00,2022-01-13,11,129.64,0.0,129.48,0.16
2022-01-13 17:00:00,2022-01-13 11:00:00,2022-01-13 12:00:00,2022-01-13,12,125.99,0.0,126.02,-0.03
2022-01-13 18:00:00,2022-01-13 12:00:00,2022-01-13 13:00:00,2022-01-13,13,116.18,0.0,116.28,-0.1
2022-01-13 19:00:00,2022-01-13 13:00:00,2022-01-13 14:00:00,2022-01-13,14,111.71,0.0,111.8,-0.09
2022-01-13 20:00:00,2022-01-13 14:00:00,2022-01-13 15:00:00,2022-01-13,15,110.79,0.0,110.68,0.11
2022-01-13 21:00:00,2022-01-13 15:00:00,2022-01-13 16:00:00,2022-01-13,16,112.85,0.0,112.56,0.29
2022-01-13 22:00:00,2022-01-13 16:00:00,2022-01-13 17:00:00,2022-01-13,17,121.35,0.0,120.9,0.45
2022-01-13 23:00:00,2022-01-13 17:00:00,2022-01-13 18:00:00,2022-01-13,18,132.98,0.0,132.27,0.71
2022-01-14 01:00:00,2022-01-13 19:00:00,2022-01-13 20:00:00,2022-01-13,20,113.07,0.0,112.39,0.68
2022-01-14 02:00:00,2022-01-13 20:00:00,2022-01-13 21:00:00,2022-01-13,21,107.84,0.0,107.24,0.6
2022-01-14 03:00:00,2022-01-13 21:00:00,2022-01-13 22:00:00,2022-01-13,22,101.03,0.0,100.48,0.55
2022-01-14 04:00:00,2022-01-13 22:00:00,2022-01-13 23:00:00,2022-01-13,23,93.82,0.0,93.28,0.54
2022-01-14 05:00:00,2022-01-13 23:00:00,2022-01-14 00:00:00,2022-01-13,24,66.87,0.0,66.47,0.4
2022-01-14 06:00:00,2022-01-14 00:00:00,2022-01-14 01:00:00,2022-01-14,1,110.92,0.0,110.18,0.74
2022-01-14 07:00:00,2022-01-14 01:00:00,2022-01-14 02:00:00,2022-01-14,2,96.86,0.0,96.25,0.61
2022-01-14 08:00:00,2022-01-14 02:00:00,2022-01-14 03:00:00,2022-01-14,3,102.18,0.0,101.56,0.62
2022-01-14 09:00:00,2022-01-14 03:00:00,2022-01-14 04:00:00,2022-01-14,4,98.5,0.0,97.95,0.55
2022-01-14 10:00:00,2022-01-14 04:00:00,2022-01-14 05:00:00,2022-01-14,5,93.17,0.0,92.65,0.52
2022-01-14 12:00:00,2022-01-14 06:00:00,2022-01-14 07:00:00,2022-01-14,7,70.33,0.0,70.12,0.21
2022-01-14 14:00:00,2022-01-14 08:00:00,2022-01-14 09:00:00,2022-01-14,9,120.15,0.0,119.77,0.38
2022-01-14 15:00:00,2022-01-14 09:00:00,2022-01-14 10:00:00,2022-01-14,10,101.39,0.0,101.1,0.29
2022-01-14 16:00:00,2022-01-14 10:00:00,2022-01-14 11:00:00,2022-01-14,11,144.82,0.0,144.51,0.31
2022-01-14 17:00:00,2022-01-14 11:00:00,2022-01-14 12:00:00,2022-01-14,12,132.72,0.0,132.46,0.26
2022-01-14 18:00:00,2022-01-14 12:00:00,2022-01-14 13:00:00,2022-01-14,13,141.4,0.0,141.05,0.35
2022-01-14 19:00:00,2022-01-14 13:00:00,2022-01-14 14:00:00,2022-01-14,14,126.48,0.0,125.99,0.49
2022-01-14 20:00:00,2022-01-14 14:00:00,2022-01-14 15:00:00,2022-01-14,15,112.64,0.0,112.03,0.61
2022-01-14 21:00:00,2022-01-14 15:00:00,2022-01-14 16:00:00,2022-01-14,16,114.05,0.0,113.23,0.82
2022-01-14 22:00:00,2022-01-14 16:00:00,2022-01-14 17:00:00,2022-01-14,17,126.07,1.49,123.48,1.1
2022-01-14 23:00:00,2022-01-14 17:00:00,2022-01-14 18:00:00,2022-01-14,18,147.91,2.0,144.48,1.43
2022-01-15 00:00:00,2022-01-14 18:00:00,2022-01-14 19:00:00,2022-01-14,19,129.0,0.17,127.58,1.25
2022-01-15 01:00:00,2022-01-14 19:00:00,2022-01-14 20:00:00,2022-01-14,20,123.09,0.82,121.1,1.17
2022-01-15 02:00:00,2022-01-14 20:00:00,2022-01-14 21:00:00,2022-01-14,21,119.63,1.58,116.94,1.11
2022-01-15 03:00:00,2022-01-14 21:00:00,2022-01-14 22:00:00,2022-01-14,22,117.32,1.79,114.48,1.05
2022-01-15 04:00:00,2022-01-14 22:00:00,2022-01-14 23:00:00,2022-01-14,23,116.51,0.18,115.31,1.02
2022-01-15 05:00:00,2022-01-14 23:00:00,2022-01-15 00:00:00,2022-01-14,24,104.78,1.02,102.89,0.87
2022-01-15 06:00:00,2022-01-15 00:00:00,2022-01-15 01:00:00,2022-01-15,1,116.94,0.0,116.11,0.83
2022-01-15 07:00:00,2022-01-15 01:00:00,2022-01-15 02:00:00,2022-01-15,2,108.36,0.0,107.65,0.71
2022-01-15 08:00:00,2022-01-15 02:00:00,2022-01-15 03:00:00,2022-01-15,3,93.36,0.0,92.72,0.64
2022-01-15 09:00:00,2022-01-15 03:00:00,2022-01-15 04:00:00,2022-01-15,4,94.57,1.06,92.86,0.65
2022-01-15 10:00:00,2022-01-15 04:00:00,2022-01-15 05:00:00,2022-01-15,5,108.45,1.32,106.46,0.67
2022-01-15 11:00:00,2022-01-15 05:00:00,2022-01-15 06:00:00,2022-01-15,6,116.74,0.0,115.93,0.81
2022-01-15 12:00:00,2022-01-15 06:00:00,2022-01-15 07:00:00,2022-01-15,7,137.75,0.0,136.75,1.0
2022-01-15 13:00:00,2022-01-15 07:00:00,2022-01-15 08:00:00,2022-01-15,8,201.76,0.0,200.46,1.3
2022-01-15 14:00:00,2022-01-15 08:00:00,2022-01-15 09:00:00,2022-01-15,9,188.43,0.0,187.35,1.08
2022-01-15 15:00:00,2022-01-15 09:00:00,2022-01-15 10:00:00,2022-01-15,10,132.25,0.0,131.59,0.66
2022-01-15 16:00:00,2022-01-15 10:00:00,2022-01-15 11:00:00,2022-01-15,11,145.19,0.0,144.73,0.46
2022-01-15 17:00:00,2022-01-15 11:00:00,2022-01-15 12:00:00,2022-01-15,12,139.83,0.0,139.4,0.43
2022-01-15 18:00:00,2022-01-15 12:00:00,2022-01-15 13:00:00,2022-01-15,13,134.44,0.0,133.88,0.56
2022-01-15 19:00:00,2022-01-15 13:00:00,2022-01-15 14:00:00,2022-01-15,14,144.88,0.08,144.04,0.76
2022-01-15 20:00:00,2022-01-15 14:00:00,2022-01-15 15:00:00,2022-01-15,15,169.5,0.17,168.22,1.11
2022-01-15 21:00:00,2022-01-15 15:00:00,2022-01-15 16:00:00,2022-01-15,16,182.5,0.32,180.65,1.53
2022-01-15 22:00:00,2022-01-15 16:00:00,2022-01-15 17:00:00,2022-01-15,17,209.29,0.03,207.32,1.94
2022-01-15 23:00:00,2022-01-15 17:00:00,2022-01-15 18:00:00,2022-01-15,18,255.63,0.3,252.88,2.45
2022-01-16 00:00:00,2022-01-15 18:00:00,2022-01-15 19:00:00,2022-01-15,19,214.55,0.29,212.11,2.15
2022-01-16 01:00:00,2022-01-15 19:00:00,2022-01-15 20:00:00,2022-01-15,20,213.89,0.24,211.53,2.12
2022-01-16 03:00:00,2022-01-15 21:00:00,2022-01-15 22:00:00,2022-01-15,22,197.21,0.04,195.33,1.84
2022-01-16 04:00:00,2022-01-15 22:00:00,2022-01-15 23:00:00,2022-01-15,23,166.95,0.07,165.46,1.42
2022-01-16 05:00:00,2022-01-15 23:00:00,2022-01-16 00:00:00,2022-01-15,24,203.05,0.0,201.36,1.69
2022-01-16 06:00:00,2022-01-16 00:00:00,2022-01-16 01:00:00,2022-01-16,1,173.5,0.0,172.23,1.27
2022-01-16 07:00:00,2022-01-16 01:00:00,2022-01-16 02:00:00,2022-01-16,2,206.21,0.0,204.75,1.46
2022-01-16 09:00:00,2022-01-16 03:00:00,2022-01-16 04:00:00,2022-01-16,4,230.24,0.0,228.7,1.54
2022-01-16 10:00:00,2022-01-16 04:00:00,2022-01-16 05:00:00,2022-01-16,5,213.17,0.0,211.72,1.45
2022-01-16 11:00:00,2022-01-16 05:00:00,2022-01-16 06:00:00,2022-01-16,6,242.75,0.0,241.28,1.47
2022-01-16 12:00:00,2022-01-16 06:00:00,2022-01-16 07:00:00,2022-01-16,7,266.88,0.0,265.54,1.34
2022-01-16 13:00:00,2022-01-16 07:00:00,2022-01-16 08:00:00,2022-01-16,8,278.84,0.0,277.59,1.25
2022-01-16 14:00:00,2022-01-16 08:00:00,2022-01-16 09:00:00,2022-01-16,9,271.01,0.0,270.08,0.93
2022-01-16 15:00:00,2022-01-16 09:00:00,2022-01-16 10:00:00,2022-01-16,10,238.44,0.0,238.19,0.25
2022-01-16 16:00:00,2022-01-16 10:00:00,2022-01-16 11:00:00,2022-01-16,11,175.14,0.0,175.2,-0.06
2022-01-16 17:00:00,2022-01-16 11:00:00,2022-01-16 12:00:00,2022-01-16,12,138.77,0.0,138.89,-0.12
2022-01-16 18:00:00,2022-01-16 12:00:00,2022-01-16 13:00:00,2022-01-16,13,121.12,0.0,121.24,-0.12
2022-01-16 19:00:00,2022-01-16 13:00:00,2022-01-16 14:00:00,2022-01-16,14,134.68,0.0,134.61,0.07
2022-01-16 20:00:00,2022-01-16 14:00:00,2022-01-16 15:00:00,2022-01-16,15,170.64,0.0,170.27,0.37
2022-01-16 21:00:00,2022-01-16 15:00:00,2022-01-16 16:00:00,2022-01-16,16,221.73,0.0,220.74,0.99
2022-01-16 22:00:00,2022-01-16 16:00:00,2022-01-16 17:00:00,2022-01-16,17,266.82,0.0,265.28,1.54
2022-01-16 23:00:00,2022-01-16 17:00:00,2022-01-16 18:00:00,2022-01-16,18,295.76,0.0,293.85,1.91
2022-01-17 00:00:00,2022-01-16 18:00:00,2022-01-16 19:00:00,2022-01-16,19,265.01,0.25,262.96,1.8
2022-01-17 01:00:00,2022-01-16 19:00:00,2022-01-16 20:00:00,2022-01-16,20,213.06,0.19,211.33,1.54
2022-01-17 02:00:00,2022-01-16 20:00:00,2022-01-16 21:00:00,2022-01-16,21,178.51,0.08,176.99,1.44
2022-01-17 03:00:00,2022-01-16 21:00:00,2022-01-16 22:00:00,2022-01-16,22,152.88,0.05,151.7,1.13
2022-01-17 04:00:00,2022-01-16 22:00:00,2022-01-16 23:00:00,2022-01-16,23,145.67,0.05,144.72,0.9
2022-01-17 05:00:00,2022-01-16 23:00:00,2022-01-17 00:00:00,2022-01-16,24,144.11,0.05,143.23,0.83
2022-01-17 06:00:00,2022-01-17 00:00:00,2022-01-17 01:00:00,2022-01-17,1,125.2,0.01,124.43,0.76
2022-01-17 07:00:00,2022-01-17 01:00:00,2022-01-17 02:00:00,2022-01-17,2,169.24,0.07,168.26,0.91
2022-01-17 08:00:00,2022-01-17 02:00:00,2022-01-17 03:00:00,2022-01-17,3,162.1,0.06,161.17,0.87
2022-01-17 09:00:00,2022-01-17 03:00:00,2022-01-17 04:00:00,2022-01-17,4,163.7,0.03,162.81,0.86
2022-01-17 10:00:00,2022-01-17 04:00:00,2022-01-17 05:00:00,2022-01-17,5,173.45,0.08,172.38,0.99
2022-01-17 11:00:00,2022-01-17 05:00:00,2022-01-17 06:00:00,2022-01-17,6,169.85,0.02,168.78,1.05
2022-01-17 12:00:00,2022-01-17 06:00:00,2022-01-17 07:00:00,2022-01-17,7,153.44,0.05,152.39,1.0
2022-01-17 13:00:00,2022-01-17 07:00:00,2022-01-17 08:00:00,2022-01-17,8,159.3,0.02,158.25,1.03
2022-01-17 14:00:00,2022-01-17 08:00:00,2022-01-17 09:00:00,2022-01-17,9,220.71,0.0,219.12,1.59
2022-01-17 15:00:00,2022-01-17 09:00:00,2022-01-17 10:00:00,2022-01-17,10,211.76,0.0,210.19,1.57
2022-01-17 16:00:00,2022-01-17 10:00:00,2022-01-17 11:00:00,2022-01-17,11,272.79,0.0,271.02,1.77
2022-01-17 17:00:00,2022-01-17 11:00:00,2022-01-17 12:00:00,2022-01-17,12,178.22,0.0,177.18,1.04
2022-01-17 20:00:00,2022-01-17 14:00:00,2022-01-17 15:00:00,2022-01-17,15,170.33,0.21,168.84,1.28
2022-01-17 21:00:00,2022-01-17 15:00:00,2022-01-17 16:00:00,2022-01-17,16,211.47,0.32,209.49,1.66
2022-01-17 22:00:00,2022-01-17 16:00:00,2022-01-17 17:00:00,2022-01-17,17,210.23,0.37,208.08,1.78
2022-01-17 23:00:00,2022-01-17 17:00:00,2022-01-17 18:00:00,2022-01-17,18,279.05,0.08,276.63,2.34
2022-01-18 00:00:00,2022-01-17 18:00:00,2022-01-17 19:00:00,2022-01-17,19,219.5,0.0,217.48,2.02
2022-01-18 01:00:00,2022-01-17 19:00:00,2022-01-17 20:00:00,2022-01-17,20,143.01,0.0,141.69,1.32
2022-01-18 02:00:00,2022-01-17 20:00:00,2022-01-17 21:00:00,2022-01-17,21,128.11,0.0,126.97,1.14
2022-01-18 03:00:00,2022-01-17 21:00:00,2022-01-17 22:00:00,2022-01-17,22,126.59,1.44,124.14,1.01
2022-01-18 04:00:00,2022-01-17 22:00:00,2022-01-17 23:00:00,2022-01-17,23,128.14,1.29,125.94,0.91
2022-01-18 05:00:00,2022-01-17 23:00:00,2022-01-18 00:00:00,2022-01-17,24,127.23,0.37,125.92,0.94
2022-01-18 06:00:00,2022-01-18 00:00:00,2022-01-18 01:00:00,2022-01-18,1,124.5,0.16,123.41,0.93
2022-01-18 07:00:00,2022-01-18 01:00:00,2022-01-18 02:00:00,2022-01-18,2,119.59,0.02,118.62,0.95
2022-01-18 08:00:00,2022-01-18 02:00:00,2022-01-18 03:00:00,2022-01-18,3,132.62,0.0,131.57,1.05
2022-01-18 09:00:00,2022-01-18 03:00:00,2022-01-18 04:00:00,2022-01-18,4,122.86,0.02,121.83,1.01
2022-01-18 10:00:00,2022-01-18 04:00:00,2022-01-18 05:00:00,2022-01-18,5,117.58,1.01,115.6,0.97
2022-01-18 11:00:00,2022-01-18 05:00:00,2022-01-18 06:00:00,2022-01-18,6,136.0,1.08,133.85,1.07
2022-01-18 12:00:00,2022-01-18 06:00:00,2022-01-18 07:00:00,2022-01-18,7,166.38,0.11,165.0,1.27
2022-01-18 13:00:00,2022-01-18 07:00:00,2022-01-18 08:00:00,2022-01-18,8,231.56,0.24,229.64,1.68
2022-01-18 14:00:00,2022-01-18 08:00:00,2022-01-18 09:00:00,2022-01-18,9,172.28,0.05,171.03,1.2
2022-01-18 15:00:00,2022-01-18 09:00:00,2022-01-18 10:00:00,2022-01-18,10,137.91,0.01,137.17,0.73
2022-01-18 16:00:00,2022-01-18 10:00:00,2022-01-18 11:00:00,2022-01-18,11,127.33,0.0,127.04,0.29
2022-01-18 17:00:00,2022-01-18 11:00:00,2022-01-18 12:00:00,2022-01-18,12,118.93,0.0,118.76,0.17
2022-01-18 18:00:00,2022-01-18 12:00:00,2022-01-18 13:00:00,2022-01-18,13,130.21,0.0,129.91,0.3
2022-01-18 19:00:00,2022-01-18 13:00:00,2022-01-18 14:00:00,2022-01-18,14,161.08,0.0,160.64,0.44
2022-01-18 21:00:00,2022-01-18 15:00:00,2022-01-18 16:00:00,2022-01-18,16,161.68,0.0,160.76,0.92
2022-01-18 22:00:00,2022-01-18 16:00:00,2022-01-18 17:00:00,2022-01-18,17,196.05,0.0,194.6,1.45
2022-01-18 23:00:00,2022-01-18 17:00:00,2022-01-18 18:00:00,2022-01-18,18,219.18,0.0,217.4,1.78
2022-01-19 00:00:00,2022-01-18 18:00:00,2022-01-18 19:00:00,2022-01-18,19,200.36,0.0,198.58,1.78
2022-01-19 01:00:00,2022-01-18 19:00:00,2022-01-18 20:00:00,2022-01-18,20,183.85,0.0,182.16,1.69
2022-01-19 02:00:00,2022-01-18 20:00:00,2022-01-18 21:00:00,2022-01-18,21,172.75,0.0,171.35,1.4
2022-01-19 03:00:00,2022-01-18 21:00:00,2022-01-18 22:00:00,2022-01-18,22,139.69,0.0,138.75,0.94
2022-01-19 05:00:00,2022-01-18 23:00:00,2022-01-19 00:00:00,2022-01-18,24,148.88,0.0,147.98,0.9
2022-01-19 06:00:00,2022-01-19 00:00:00,2022-01-19 01:00:00,2022-01-19,1,140.09,0.0,139.35,0.74
2022-01-19 08:00:00,2022-01-19 02:00:00,2022-01-19 03:00:00,2022-01-19,3,143.73,0.0,143.07,0.66
2022-01-19 09:00:00,2022-01-19 03:00:00,2022-01-19 04:00:00,2022-01-19,4,152.65,0.0,152.04,0.61
2022-01-19 10:00:00,2022-01-19 04:00:00,2022-01-19 05:00:00,2022-01-19,5,147.16,0.0,146.68,0.48
2022-01-19 11:00:00,2022-01-19 05:00:00,2022-01-19 06:00:00,2022-01-19,6,185.21,0.0,184.64,0.57
2022-01-19 12:00:00,2022-01-19 06:00:00,2022-01-19 07:00:00,2022-01-19,7,248.21,0.12,247.68,0.41
2022-01-19 13:00:00,2022-01-19 07:00:00,2022-01-19 08:00:00,2022-01-19,8,262.78,0.3,262.35,0.13
2022-01-19 14:00:00,2022-01-19 08:00:00,2022-01-19 09:00:00,2022-01-19,9,242.48,0.27,242.19,0.02
2022-01-19 15:00:00,2022-01-19 09:00:00,2022-01-19 10:00:00,2022-01-19,10,189.71,0.19,189.68,-0.16
2022-01-19 16:00:00,2022-01-19 10:00:00,2022-01-19 11:00:00,2022-01-19,11,142.39,0.01,142.59,-0.21
2022-01-19 17:00:00,2022-01-19 11:00:00,2022-01-19 12:00:00,2022-01-19,12,130.6,0.0,130.93,-0.33
2022-01-19 18:00:00,2022-01-19 12:00:00,2022-01-19 13:00:00,2022-01-19,13,120.68,0.01,121.01,-0.34
2022-01-19 19:00:00,2022-01-19 13:00:00,2022-01-19 14:00:00,2022-01-19,14,115.51,0.0,115.72,-0.21
2022-01-19 20:00:00,2022-01-19 14:00:00,2022-01-19 15:00:00,2022-01-19,15,121.2,0.0,121.16,0.04
